,num,sentence,tag
4375,63,clean,O
4376,63,short,O
4377,63,walk,O
4378,63,to,O
4379,63,Orchard,B-org
4380,63,Central,I-org
4381,63,.,O
4382,63,Thank,O
4383,63,you,O
4384,64,If,O
4385,64,you,O
4386,64,are,O
4387,64,lucky,O
4388,64,enough,O
4389,64,to,O
4390,64,get,O
4391,64,a,O
4392,64,room,O
4393,64,at,O
4394,64,this,O
4395,64,location,O
4396,64,you,O
4397,64,will,O
4398,64,have,O
4399,64,a,O
4400,64,great,O
4401,64,stay,O
4402,64,in,O
4403,64,Singapore,B-geo
4404,64,.,O
4405,64,The,O
4406,64,lofts,O
4407,64,are,O
4408,64,incredible,O
4409,64,really,O
4410,64,makes,O
4411,64,you,O
4412,64,feel,O
4413,64,like,O
4414,64,you,O
4415,64,are,O
4416,64,in,O
4417,64,Singapore,B-geo
4418,64,is,O
4419,64,Chinatown,B-gpe
4420,64,.,O
4421,64,Not,O
4422,64,only,O
4423,64,would,O
4424,64,I,O
4425,64,say,O
4426,64,here,O
4427,64,again,O
4428,64,",",O
4429,64,I,O
4430,64,have,O
4431,64,already,O
4432,64,booked,O
4433,64,for,O
4434,64,my,O
4435,64,next,O
4436,64,trip,O
4437,64,.,O
4438,64,Absolutely,O
4439,64,excellent,O
4440,64,.,O
4441,65,The,O
4442,65,flat,O
4443,65,is,O
4444,65,spacious,O
4445,65,regarding,O
4446,65,Singspore,O
4447,65,standard,O
4448,65,and,O
4449,65,especially,O
4450,65,compared,O
4451,65,to,O
4452,65,standard,O
4453,65,hotel,O
4454,65,rooms,O
4455,65,with,O
4456,65,a,O
4457,65,separate,O
4458,65,bathroom,O
4459,65,for,O
4460,65,each,O
4461,65,bedroom,O
4462,65,.,O
4463,65,The,O
4464,65,flat,O
4465,65,is,O
4466,65,very,O
4467,65,quiet,O
4468,65,and,O
4469,65,closely,O
4470,65,located,O
4471,65,to,O
4472,65,the,O
4473,65,MRT,O
4474,65,station,O
4475,65,Farrer,B-geo
4476,65,Park,I-geo
4477,65,3,O
4478,65,min,O
4479,65,.,O
4480,65,walking,O
4481,65,distance,O
4482,65,and,O
4483,65,therefore,O
4484,65,you,O
4485,65,can,O
4486,65,get,O
4487,65,to,O
4488,65,the,O
4489,65,down,O
4490,65,town,O
4491,65,area,O
4492,65,quickly,O
4493,65,.,O
4494,65,Lulu,O
4495,65,handed,O
4496,65,over,O
4497,65,the,O
4498,65,keys,O
4499,65,personally,O
4500,65,and,O
4501,65,responded,O
4502,65,instantly,O
4503,65,in,O
4504,65,case,O
4505,65,of,O
4506,65,questions,O
4507,65,via,O
4508,65,Hidden,O
4509,65,by,O
4510,65,Airbnb,B-org
4511,65,.,O
4512,65,Just,O
4513,65,around,O
4514,65,the,O
4515,65,corner,O
4516,65,we,O
4517,65,found,O
4518,65,several,O
4519,65,nice,O
4520,65,cafes,O
4521,65,for,O
4522,65,breakfast,O
4523,65,",",O
4524,65,e,O
4525,65,.g,O
4526,65,.,O
4527,65,brunches,O
4528,65,.,O
4529,66,Darrick,B-per
4530,66,s,O
4531,66,place,O
4532,66,is,O
4533,66,exactly,O
4534,66,as,O
4535,66,advertised,O
4536,66,.,O
4537,66,Great,O
4538,66,location,O
4539,66,only,O
4540,66,20min,O
4541,66,walk,O
4542,66,to,O
4543,66,Orchard,B-geo
4544,66,and,O
4545,66,also,O
4546,66,close,O
4547,66,with,O
4548,66,other,O
4549,66,tourist,O
4550,66,spots,O
4551,66,in,O
4552,66,the,O
4553,66,city,O
4554,66,",",O
4555,66,great,O
4556,66,amenities,O
4557,66,",",O
4558,66,and,O
4559,66,most,O
4560,66,importantly,O
4561,66,the,O
4562,66,space,O
4563,66,is,O
4564,66,really,O
4565,66,clean,O
4566,66,and,O
4567,66,comfortable,O
4568,66,for,O
4569,66,resting,O
4570,66,after,O
4571,66,long,O
4572,66,day,O
4573,66,of,O
4574,66,travel,O
4575,66,.,O
4576,66,Will,O
4577,66,definitely,O
4578,66,book,O
4579,66,the,O
4580,66,place,O
4581,66,for,O
4582,66,our,O
4583,66,next,O
4584,66,visit,O
4585,67,Great,O
4586,67,place,O
4587,67,to,O
4588,67,stay,O
4589,67,overall,O
4590,67,.,O
4591,67,There,O
4592,67,is,O
4593,67,an,O
4594,67,entire,O
4595,67,shopping,O
4596,67,centre,O
4597,67,downstairs,O
4598,67,.,O
4599,67,The,O
4600,67,MRT,O
4601,67,is,O
4602,67,literally,O
4603,67,20m,O
4604,67,away,O
4605,67,",",O
4606,67,buses,O
4607,67,stop,O
4608,67,outside,O
4609,67,",",O
4610,67,and,O
4611,67,there,O
4612,67,is,O
4613,67,several,O
4614,67,ATMs,O
4615,67,right,O
4616,67,outside,O
4617,67,the,O
4618,67,front,O
4619,67,door,O
4620,67,.,O
4621,67,I,O
4622,67,would,O
4623,67,often,O
4624,67,walk,O
4625,67,into,O
4626,67,town,O
4627,67,because,O
4628,67,everything,O
4629,67,was,O
4630,67,relatively,O
4631,67,close,O
4632,67,.,O
4633,67,There,O
4634,67,are,O
4635,67,not,O
4636,67,many,O
4637,67,halal,O
4638,67,food,O
4639,67,options,O
4640,67,in,O
4641,67,Chinatown,B-gpe
4642,67,",",O
4643,67,but,O
4644,67,good,O
4645,67,halal,O
4646,67,food,O
4647,67,is,O
4648,67,just,O
4649,67,1km,O
4650,67,away,O
4651,67,",",O
4652,67,and,O
4653,67,with,O
4654,67,the,O
4655,67,MRT,O
4656,67,being,O
4657,67,so,O
4658,67,close,O
4659,67,",",O
4660,67,everything,O
4661,67,was,O
4662,67,very,O
4663,67,easily,O
4664,67,accessible,O
4665,67,.,O
4666,68,The,O
4667,68,Han,O
4668,68,apartment,O
4669,68,is,O
4670,68,an,O
4671,68,ideal,O
4672,68,starting,O
4673,68,point,O
4674,68,to,O
4675,68,Chinatown,B-gpe
4676,68,and,O
4677,68,is,O
4678,68,within,O
4679,68,walking,O
4680,68,distance,O
4681,68,to,O
4682,68,the,O
4683,68,nearest,O
4684,68,metro,O
4685,68,station,O
4686,68,10,O
4687,68,15min,O
4688,68,.,O
4689,68,There,O
4690,68,was,O
4691,68,also,O
4692,68,the,O
4693,68,possibility,O
4694,68,to,O
4695,68,park,O
4696,68,the,O
4697,68,luggage,O
4698,68,after,O
4699,68,registration,O
4700,68,on,O
4701,68,the,O
4702,68,day,O
4703,68,of,O
4704,68,arrival,O
4705,68,or,O
4706,68,before,O
4707,68,departure,O
4708,68,at,O
4709,68,Han,O
4710,68,.,O
4711,68,Chic,O
4712,68,apartment,O
4713,68,",",O
4714,68,slightly,O
4715,68,small,O
4716,68,but,O
4717,68,sufficient,O
4718,68,enough,O
4719,68,for,O
4720,68,2,O
4721,68,persons,O
4722,68,.,O
4723,68,Gladly,O
4724,68,again,O
4725,68,in,O
4726,68,Singapore,B-geo
4727,69,Thank,O
4728,69,u,O
4729,69,Ben,O
4730,69,we,O
4731,69,have,O
4732,69,a,O
4733,69,great,O
4734,69,week,O
4735,69,in,O
4736,69,Singapore,B-geo
4737,69,.,O
4738,69,The,O
4739,69,whole,O
4740,69,place,O
4741,69,is,O
4742,69,clean,O
4743,69,n,O
4744,69,cozy,O
4745,69,.,O
4746,69,MRT,O
4747,69,just,O
4748,69,10,O
4749,69,mins,O
4750,69,walking,O
4751,69,from,O
4752,69,the,O
4753,69,place,O
4754,69,and,O
4755,69,we,O
4756,69,could,O
4757,69,have,O
4758,69,meal,O
4759,69,in,O
4760,69,Clark,B-geo
4761,69,Quay,I-geo
4762,69,.,O
4763,69,You,O
4764,69,can,O
4765,69,even,O
4766,69,walk,O
4767,69,to,O
4768,69,Orchard,B-geo
4769,69,.,O
4770,69,There,O
4771,69,is,O
4772,69,a,O
4773,69,very,O
4774,69,nice,O
4775,69,playground,O
4776,69,near,O
4777,69,the,O
4778,69,place,O
4779,69,",",O
4780,69,let,O
4781,69,us,O
4782,69,find,O
4783,69,out,O
4784,69,.,O
4785,70,Interesting,O
4786,70,concept,O
4787,70,of,O
4788,70,living,O
4789,70,room,O
4790,70,and,O
4791,70,bedroom,O
4792,70,here,O
4793,70,.,O
4794,70,Clean,O
4795,70,room,O
4796,70,and,O
4797,70,good,O
4798,70,aircon,O
4799,70,.,O
4800,70,On,O
4801,70,the,O
4802,70,highest,O
4803,70,floor,O
4804,70,of,O
4805,70,Chinatown,B-gpe
4806,70,apartment,O
4807,70,here,O
4808,70,right,O
4809,70,above,O
4810,70,Chinatown,B-gpe
4811,70,MRT,O
4812,70,means,O
4813,70,great,O
4814,70,convenience,O
4815,70,and,O
4816,70,well,O
4817,70,connected,O
4818,70,to,O
4819,70,any,O
4820,70,part,O
4821,70,of,O
4822,70,Singapore,B-geo
4823,70,.,O
4824,70,Security,O
4825,70,on,O
4826,70,the,O
4827,70,ground,O
4828,70,floor,O
4829,70,offers,O
4830,70,some,O
4831,70,friendly,O
4832,70,security,O
4833,70,.,O
4834,70,Plenty,O
4835,70,of,O
4836,70,budget,O
4837,70,friendly,O
4838,70,food,O
4839,70,24hrs,O
4840,70,nearby,O
4841,70,here,O
4842,70,works,O
4843,70,for,O
4844,70,us,O
4845,70,or,O
4846,70,anyone,O
4847,70,.,O
4848,70,check,O
4849,70,in,O
4850,70,was,O
4851,70,self,O
4852,70,DIY,O
4853,70,and,O
4854,70,works,O
4855,70,well,O
4856,70,.,O
4857,70,communications,O
4858,70,mainly,O
4859,70,via,O
4860,70,messaging,O
4861,70,to,O
4862,70,host,O
4863,70,and,O
4864,70,works,O
4865,70,pretty,O
4866,70,well,O
4867,71,Great,O
4868,71,place,O
4869,71,.,O
4870,71,Near,O
4871,71,to,O
4872,71,Chinatown,B-gpe
4873,71,MRT,O
4874,71,",",O
4875,71,lots,O
4876,71,of,O
4877,71,good,O
4878,71,food,O
4879,71,nearby,O
4880,71,as,O
4881,71,well,O
4882,71,.,O
4883,71,Perfect,O
4884,71,for,O
4885,71,backpacking,O
4886,71,travellers,O
4887,71,.,O
4888,72,Good,O
4889,72,base,O
4890,72,for,O
4891,72,exploring,O
4892,72,Singapore,B-geo
4893,72,for,O
4894,72,a,O
4895,72,few,O
4896,72,days,O
4897,72,.,O
4898,72,Walking,O
4899,72,distance,O
4900,72,to,O
4901,72,the,O
4902,72,MRT,O
4903,72,and,O
4904,72,you,O
4905,72,can,O
4906,72,rent,O
4907,72,bikes,O
4908,72,nearby,O
4909,72,to,O
4910,72,cycle,O
4911,72,down,O
4912,72,to,O
4913,72,East,B-geo
4914,72,Coast,I-geo
4915,72,Park,I-geo
4916,72,.,O
4917,72,The,O
4918,72,apartment,O
4919,72,is,O
4920,72,very,O
4921,72,small,O
4922,72,and,O
4923,72,basic,O
4924,72,but,O
4925,72,with,O
4926,72,great,O
4927,72,infinity,O
4928,72,pool,O
4929,72,on,O
4930,72,the,O
4931,72,roof,O
4932,72,with,O
4933,72,views,O
4934,72,of,O
4935,72,the,O
4936,72,city,O
4937,72,.,O
4938,72,The,O
4939,72,gym,O
4940,72,is,O
4941,72,a,O
4942,72,box,O
4943,72,and,O
4944,72,not,O
4945,72,really,O
4946,72,usable,O
4947,72,.,O
4948,72,I,O
4949,72,would,O
4950,72,stay,O
4951,72,here,O
4952,72,again,O
4953,72,though,O
4954,72,.,O
4955,73,Ben,O
4956,73,is,O
4957,73,a,O
4958,73,considerate,O
4959,73,and,O
4960,73,accommodating,O
4961,73,young,O
4962,73,host,O
4963,73,his,O
4964,73,place,O
4965,73,is,O
4966,73,almost,O
4967,73,ideal,O
4968,73,because,O
4969,73,it,O
4970,73,is,O
4971,73,only,O
4972,73,a,O
4973,73,3,B-tim
4974,73,min,I-tim
4975,73,walk,O
4976,73,from,O
4977,73,the,O
4978,73,place,O
4979,73,I,O
4980,73,have,O
4981,73,to,O
4982,73,be,O
4983,73,everyday,O
4984,73,for,O
4985,73,a,O
4986,73,week,O
4987,73,He,O
4988,73,is,O
4989,73,indeed,O
4990,73,very,O
4991,73,thoughtful,O
4992,73,in,O
4993,73,his,O
4994,73,own,O
4995,73,ways,O
4996,73,and,O
4997,73,I,O
4998,73,am,O
4999,73,very,O
5000,73,thankful,O
5001,73,",",O
5002,73,indeed,O
5003,73,Even,O
5004,73,though,O
5005,73,the,O
5006,73,room,O
5007,73,and,O
5008,73,bathroom,O
5009,73,is,O
5010,73,small,O
5011,73,",",O
5012,73,it,O
5013,73,is,O
5014,73,clean,O
5015,73,and,O
5016,73,comfortable,O
5017,73,enough,O
5018,73,and,O
5019,73,the,O
5020,73,hot,O
5021,73,water,O
5022,73,shower,O
5023,73,works,O
5024,73,Even,O
5025,73,though,O
5026,73,I,O
5027,73,am,O
5028,73,not,O
5029,73,there,O
5030,73,for,O
5031,73,any,O
5032,73,sightseeing,O
5033,73,or,O
5034,73,shopping,O
5035,73,spots,O
5036,73,but,O
5037,73,the,O
5038,73,location,O
5039,73,looks,O
5040,73,really,O
5041,73,close,O
5042,73,to,O
5043,73,Clarke,B-geo
5044,73,Quay,I-geo
5045,73,and,O
5046,73,Orchard,B-geo
5047,73,with,O
5048,73,walking,O
5049,73,distance,O
5050,73,bus,O
5051,73,stops,O
5052,73,and,O
5053,73,MRT,O
5054,73,station,O
5055,73,.,O
5056,74,Great,O
5057,74,amenities,O
5058,74,.,O
5059,74,Quiet,O
5060,74,neighbourhood,O
5061,74,",",O
5062,74,yet,O
5063,74,still,O
5064,74,a,O
5065,74,lot,O
5066,74,of,O
5067,74,happenings,O
5068,74,nearby,O
5069,74,.,O
5070,74,The,O
5071,74,Studio,O
5072,74,is,O
5073,74,within,O
5074,74,10,B-tim
5075,74,minutes,I-tim
5076,74,walk,O
5077,74,of,O
5078,74,the,O
5079,74,MRT,O
5080,74,",",O
5081,74,and,O
5082,74,Supermarkets,O
5083,74,.,O
5084,74,Tiong,B-geo
5085,74,Bahru,I-geo
5086,74,Hawker,O
5087,74,is,O
5088,74,closer,O
5089,74,still,O
5090,74,.,O
5091,74,Recently,O
5092,74,renovated,O
5093,74,",",O
5094,74,modern,O
5095,74,decor,O
5096,74,.,O
5097,74,Nothing,O
5098,74,to,O
5099,74,worry,O
5100,74,about,O
5101,74,staying,O
5102,74,here,O
5103,74,.,O
5104,75,Very,O
5105,75,kind,O
5106,75,host,O
5107,75,",",O
5108,75,Lucinda,B-per
5109,75,was,O
5110,75,very,O
5111,75,fast,O
5112,75,responding,O
5113,75,and,O
5114,75,accommodating,O
5115,75,.,O
5116,75,The,O
5117,75,space,O
5118,75,was,O
5119,75,clean,O
5120,75,",",O
5121,75,the,O
5122,75,beds,O
5123,75,were,O
5124,75,comfortable,O
5125,75,and,O
5126,75,we,O
5127,75,had,O
5128,75,a,O
5129,75,great,O
5130,75,stay,O
5131,75,.,O
5132,75,The,O
5133,75,location,O
5134,75,is,O
5135,75,perfect,O
5136,75,walking,O
5137,75,distance,O
5138,75,from,O
5139,75,the,O
5140,75,Marina,B-geo
5141,75,Bay,I-geo
5142,75,area,O
5143,75,",",O
5144,75,the,O
5145,75,Bugis,B-geo
5146,75,Market,O
5147,75,and,O
5148,75,many,O
5149,75,great,O
5150,75,restaurants,O
5151,75,and,O
5152,75,hawker,O
5153,75,centers,O
5154,75,.,O
5155,75,Will,O
5156,75,recommend,O
5157,75,to,O
5158,75,anyone,O
5159,76,Super,O
5160,76,affordable,O
5161,76,and,O
5162,76,in,O
5163,76,a,O
5164,76,great,O
5165,76,part,O
5166,76,of,O
5167,76,town,O
5168,76,",",O
5169,76,Arab,B-gpe
5170,76,Street,I-gpe
5171,76,is,O
5172,76,a,O
5173,76,personal,O
5174,76,fave,O
5175,76,of,O
5176,76,mine,O
5177,76,for,O
5178,76,food,O
5179,76,and,O
5180,76,Bugis,B-geo
5181,76,MRT,O
5182,76,is,O
5183,76,a,O
5184,76,5,B-tim
5185,76,minute,I-tim
5186,76,walk,O
5187,76,away,O
5188,76,.,O
5189,77,I,O
5190,77,love,O
5191,77,the,O
5192,77,room,O
5193,77,",",O
5194,77,it,O
5195,77,is,O
5196,77,spacious,O
5197,77,",",O
5198,77,clean,O
5199,77,",",O
5200,77,and,O
5201,77,has,O
5202,77,excellent,O
5203,77,private,O
5204,77,green,O
5205,77,views,O
5206,77,.,O
5207,77,The,O
5208,77,location,O
5209,77,cannot,O
5210,77,be,O
5211,77,better,O
5212,77,",",O
5213,77,just,O
5214,77,walking,O
5215,77,distance,O
5216,77,to,O
5217,77,Sommerset,B-geo
5218,77,and,O
5219,77,Orchard,B-geo
5220,77,Road,I-geo
5221,77,.,O
5222,77,Travelling,O
5223,77,from,O
5224,77,the,O
5225,77,airport,O
5226,77,is,O
5227,77,easy,O
5228,77,",",O
5229,77,I,O
5230,77,took,O
5231,77,the,O
5232,77,Downtown,O
5233,77,Line,O
5234,77,to,O
5235,77,Fort,B-geo
5236,77,Canning,I-geo
5237,77,Park,I-geo
5238,77,and,O
5239,77,walk,O
5240,77,about,O
5241,77,10,B-tim
5242,77,minutes,I-tim
5243,77,to,O
5244,77,reach,O
5245,77,the,O
5246,77,house,O
5247,77,.,O
5248,77,The,O
5249,77,whole,O
5250,77,journey,O
5251,77,took,O
5252,77,only,O
5253,77,about,O
5254,77,45,B-tim
5255,77,minutes,I-tim
5256,77,and,O
5257,77,around,O
5258,77,2,O
5259,77,dollars,O
5260,77,.,O
5261,77,The,O
5262,77,hosts,O
5263,77,were,O
5264,77,very,O
5265,77,friendly,O
5266,77,and,O
5267,77,also,O
5268,77,respect,O
5269,77,guest,O
5270,77,is,O
5271,77,privacy,O
5272,77,.,O
5273,77,Highly,O
5274,77,recommend,O
5275,77,this,O
5276,77,place,O
5277,77,.,O
5278,78,In,O
5279,78,STUDIOS,O
5280,78,",",O
5281,78,I,O
5282,78,lived,O
5283,78,for,O
5284,78,6,O
5285,78,nights,O
5286,78,.,O
5287,78,I,O
5288,78,saw,O
5289,78,comments,O
5290,78,before,O
5291,78,I,O
5292,78,came,O
5293,78,to,O
5294,78,the,O
5295,78,house,O
5296,78,.,O
5297,78,I,O
5298,78,said,O
5299,78,that,O
5300,78,I,O
5301,78,was,O
5302,78,very,O
5303,78,close,O
5304,78,to,O
5305,78,the,O
5306,78,subway,O
5307,78,station,O
5308,78,.,O
5309,78,The,O
5310,78,small,O
5311,78,house,O
5312,78,was,O
5313,78,surprised,O
5314,78,.,O
5315,78,It,O
5316,78,is,O
5317,78,TRUE,O
5318,78,.,O
5319,78,It,O
5320,78,is,O
5321,78,really,O
5322,78,right,O
5323,78,It,O
5324,78,takes,O
5325,78,about,O
5326,78,40,O
5327,78,minutes,O
5328,78,from,O
5329,78,the,O
5330,78,airport,O
5331,78,past,O
5332,78,House,O
5333,78,",",O
5334,78,to,O
5335,78,Jalan,B-geo
5336,78,Besar,I-geo
5337,78,is,O
5338,78,BESAR,O
5339,78,is,O
5340,78,out,O
5341,78,of,O
5342,78,the,O
5343,78,right,O
5344,78,side,O
5345,78,of,O
5346,78,100,O
5347,78,meters,O
5348,78,",",O
5349,78,there,O
5350,78,is,O
5351,78,small,B-gpe
5352,78,India,I-gpe
5353,78,",",O
5354,78,24,O
5355,78,hour,O
5356,78,mall,O
5357,78,",",O
5358,78,late,O
5359,78,street,O
5360,78,",",O
5361,78,etc,O
5362,78,.,O
5363,78,We,O
5364,78,stay,O
5365,78,",",O
5366,78,the,O
5367,78,landlord,O
5368,78,is,O
5369,78,still,O
5370,78,very,O
5371,78,detailed,O
5372,78,introduction,O
5373,78,House,O
5374,78,",",O
5375,78,give,O
5376,78,me,O
5377,78,a,O
5378,78,boyfriend,O
5379,78,on,O
5380,78,the,O
5381,78,map,O
5382,78,.,O
5383,78,It,O
5384,78,is,O
5385,78,too,O
5386,78,grateful,O
5387,78,to,O
5388,78,the,O
5389,78,nearby,O
5390,78,attractions,O
5391,78,and,O
5392,78,lines,O
5393,78,.,O
5394,78,It,O
5395,78,is,O
5396,78,a,O
5397,78,good,O
5398,78,time,O
5399,78,The,O
5400,78,faucet,O
5401,78,can,O
5402,78,be,O
5403,78,directly,O
5404,78,drinked,O
5405,78,",",O
5406,78,configure,O
5407,78,a,O
5408,78,small,O
5409,78,balcony,O
5410,78,",",O
5411,78,but,O
5412,78,there,O
5413,78,is,O
5414,78,no,O
5415,78,position,O
5416,78,outside,O
5417,78,the,O
5418,78,balcony,O
5419,78,and,O
5420,78,rope,O
5421,78,to,O
5422,78,dry,O
5423,78,clothes,O
5424,78,",",O
5425,78,and,O
5426,78,find,O
5427,78,that,O
5428,78,there,O
5429,78,is,O
5430,78,almost,O
5431,78,no,O
5432,78,one,O
5433,78,is,O
5434,78,drying,O
5435,78,outside,O
5436,78,",",O
5437,78,so,O
5438,78,be,O
5439,78,careful,O
5440,78,The,O
5441,78,big,O
5442,78,wind,O
5443,78,will,O
5444,78,blow,O
5445,78,away,O
5446,78,the,O
5447,78,clothes,O
5448,78,There,O
5449,78,is,O
5450,78,also,O
5451,78,yourself,O
5452,78,with,O
5453,78,a,O
5454,78,brush,O
5455,78,",",O
5456,78,it,O
5457,78,is,O
5458,78,necessary,O
5459,78,.,O
5460,78,I,O
5461,78,hope,O
5462,78,everyone,O
5463,78,is,O
5464,78,a,O
5465,78,pleasant,O
5466,78,journey,O
5467,79,Very,O
5468,79,cosy,O
5469,79,and,O
5470,79,clean,O
5471,79,apartment,O
5472,79,.,O
5473,79,The,O
5474,79,location,O
5475,79,is,O
5476,79,great,O
5477,79,",",O
5478,79,quiet,O
5479,79,neighbourhood,O
5480,79,between,O
5481,79,the,O
5482,79,Orchard,B-geo
5483,79,road,I-geo
5484,79,and,O
5485,79,Little,B-gpe
5486,79,India,I-gpe
5487,79,so,O
5488,79,it,O
5489,79,is,O
5490,79,easy,O
5491,79,to,O
5492,79,get,O
5493,79,anywhere,O
5494,79,.,O
5495,79,I,O
5496,79,recommend,O
5497,79,staying,O
5498,79,here,O
5499,80,This,O
5500,80,is,O
5501,80,a,O
5502,80,good,O
5503,80,value,O
5504,80,for,O
5505,80,your,O
5506,80,money,O
5507,80,.,O
5508,80,Cannot,O
5509,80,ask,O
5510,80,for,O
5511,80,a,O
5512,80,better,O
5513,80,location,O
5514,80,since,O
5515,80,Little,B-gpe
5516,80,India,I-gpe
5517,80,",",O
5518,80,Mustafa,B-org
5519,80,Center,I-org
5520,80,and,O
5521,80,the,O
5522,80,Circle,O
5523,80,Line,O
5524,80,Mall,O
5525,80,is,O
5526,80,within,O
5527,80,walking,O
5528,80,distance,O
5529,80,.,O
5530,80,Everything,O
5531,80,was,O
5532,80,so,O
5533,80,convenient,O
5534,80,.,O
5535,80,Besides,O
5536,80,actually,O
5537,80,getting,O
5538,80,into,O
5539,80,the,O
5540,80,place,O
5541,80,initially,O
5542,80,we,O
5543,80,had,O
5544,80,no,O
5545,80,issues,O
5546,80,.,O
5547,80,The,O
5548,80,Indian,B-gpe
5549,80,stand,O
5550,80,downstairs,O
5551,80,is,O
5552,80,awesome,O
5553,80,Fresh,O
5554,80,orange,O
5555,80,juice,O
5556,80,vending,O
5557,80,machine,O
5558,80,is,O
5559,80,a,O
5560,80,plus,O
5561,80,.,O
5562,81,Very,O
5563,81,good,O
5564,81,location,O
5565,81,",",O
5566,81,walking,O
5567,81,distance,O
5568,81,from,O
5569,81,Bugis,B-geo
5570,81,MRT,O
5571,81,and,O
5572,81,other,O
5573,81,key,O
5574,81,places,O
5575,81,of,O
5576,81,interest,O
5577,81,.,O
5578,81,Was,O
5579,81,right,O
5580,81,next,O
5581,81,door,O
5582,81,to,O
5583,81,the,O
5584,81,National,B-org
5585,81,Design,I-org
5586,81,Gallery,I-org
5587,81,",",O
5588,81,where,O
5589,81,I,O
5590,81,wanted,O
5591,81,to,O
5592,81,go,O
5593,81,Very,O
5594,81,friendly,O
5595,81,roommates,O
5596,81,",",O
5597,81,and,O
5598,81,clean,O
5599,81,bathrooms,O
5600,81,.,O
5601,81,The,O
5602,81,only,O
5603,81,issue,O
5604,81,happened,O
5605,81,when,O
5606,81,I,O
5607,81,found,O
5608,81,a,O
5609,81,puddle,O
5610,81,of,O
5611,81,water,O
5612,81,in,O
5613,81,the,O
5614,81,room,O
5615,81,after,O
5616,81,my,O
5617,81,first,O
5618,81,night,O
5619,81,staying,O
5620,81,there,O
5621,81,due,O
5622,81,to,O
5623,81,aircond,O
5624,81,leaking,O
5625,81,",",O
5626,81,but,O
5627,81,it,O
5628,81,was,O
5629,81,swiftly,O
5630,81,dealt,O
5631,81,with,O
5632,81,.,O
5633,82,Rooms,O
5634,82,were,O
5635,82,clean,O
5636,82,",",O
5637,82,air,O
5638,82,conditioned,O
5639,82,.,O
5640,82,One,O
5641,82,I,O
5642,82,was,O
5643,82,allocated,O
5644,82,had,O
5645,82,3,O
5646,82,bunk,O
5647,82,beds,O
5648,82,.,O
5649,82,Bathrooms,O
5650,82,were,O
5651,82,well,O
5652,82,maintained,O
5653,82,.,O
5654,82,Roommates,O
5655,82,were,O
5656,82,good,O
5657,82,.,O
5658,82,Breakfast,O
5659,82,a,O
5660,82,bonus,O
5661,82,.,O
5662,82,Little,B-gpe
5663,82,India,I-gpe
5664,82,MRT,O
5665,82,station,O
5666,82,is,O
5667,82,very,O
5668,82,close,O
5669,82,",",O
5670,82,less,O
5671,82,than,O
5672,82,3min,O
5673,82,walk,O
5674,82,.,O
5675,82,Rochor,B-geo
5676,82,station,O
5677,82,for,O
5678,82,Downtown,O
5679,82,line,O
5680,82,is,O
5681,82,very,O
5682,82,close,O
5683,82,.,O
5684,82,Bugis,B-geo
5685,82,area,O
5686,82,is,O
5687,82,walking,O
5688,82,distance,O
5689,82,and,O
5690,82,all,O
5691,82,major,O
5692,82,places,O
5693,82,are,O
5694,82,readily,O
5695,82,accessible,O
5696,82,.,O
5697,82,Staff,O
5698,82,were,O
5699,82,helpful,O
5700,82,generally,O
5701,82,.,O
5702,82,Overall,O
5703,82,a,O
5704,82,good,O
5705,82,experience,O
5706,82,.,O
5707,82,I,O
5708,82,recommend,O
5709,83,Nancy,B-per
5710,83,is,O
5711,83,quaint,O
5712,83,little,O
5713,83,place,O
5714,83,near,O
5715,83,Farrer,B-geo
5716,83,Park,I-geo
5717,83,is,O
5718,83,a,O
5719,83,good,O
5720,83,place,O
5721,83,to,O
5722,83,use,O
5723,83,as,O
5724,83,your,O
5725,83,base,O
5726,83,when,O
5727,83,exploring,O
5728,83,Singapore,B-geo
5729,83,.,O
5730,83,It,O
5731,83,is,O
5732,83,accessible,O
5733,83,and,O
5734,83,sits,O
5735,83,on,O
5736,83,a,O
5737,83,quiet,O
5738,83,little,O
5739,83,neighborhood,O
5740,83,.,O
5741,83,The,O
5742,83,room,O
5743,83,itself,O
5744,83,is,O
5745,83,very,O
5746,83,quaint,O
5747,83,.,O
5748,83,Especially,O
5749,83,loveed,O
5750,83,the,O
5751,83,wall,O
5752,83,mirror,O
5753,83,.,O
5754,83,Best,O
5755,83,of,O
5756,83,all,O
5757,83,",",O
5758,83,however,O
5759,83,",",O
5760,83,is,O
5761,83,Nancy,B-per
5762,83,herself,O
5763,83,She,O
5764,83,is,O
5765,83,very,O
5766,83,communicative,O
5767,83,and,O
5768,83,replies,O
5769,83,very,O
5770,83,promptly,O
5771,83,It,O
5772,83,was,O
5773,83,such,O
5774,83,a,O
5775,83,joy,O
5776,83,to,O
5777,83,have,O
5778,83,her,O
5779,83,as,O
5780,83,our,O
5781,83,host,O
5782,84,The,O
5783,84,place,O
5784,84,is,O
5785,84,so,O
5786,84,near,O
5787,84,to,O
5788,84,Chinatown,B-gpe
5789,84,MRT,O
5790,84,Exit,O
5791,84,D,O
5792,84,.,O
5793,84,There,O
5794,84,are,O
5795,84,also,O
5796,84,a,O
5797,84,lot,O
5798,84,of,O
5799,84,good,O
5800,84,food,O
5801,84,around,O
5802,84,.,O
5803,84,But,O
5804,84,the,O
